Cliente,Año,Activos_Iniciales_millones,Ingresos_Netos_millones,Gastos_Operativos_millones,Margen_Financiero_Neto_millones,Fondos_Disponibles_millones,Depositos_Corto_Plazo_millones,Prestamos_Totales_millones,Prestamos_Morosos_millones,Activos_Finales_millones,Patrimonio_millones,Captaciones_Iniciales_millones,Captaciones_Finales_millones,Cartera_Inicial_millones,Cartera_Final_millones,Provisiones_Iniciales_millones,Provisiones_Finales_millones,Activos_Finales_millones_promedio,Eficiencia_Gasto_Operativo,Gasto_personal,ROA,Liquidez_de_Corto_Plazo,Tasa_de_Morosidad,Grado_Absorción,Solvencia_Patrimonial,Porcentaje_Crecimiento_Captaciones,Porcentaje_Crecimiento_Cartera,Porcentaje_Crecimiento_Provisiones
Cliente_87,2016,8699.641,9.168,23.116,7.465,34.091,1.964,35.101,1.074,2342.961,357.531,43.651,8.188,409.729,598.725,5.406,9.412,4857.693,-1.521,252.129,0.002,17.357,3.061,3.097,0.153,-81.243,46.127,74.103
Cliente_87,2021,8581.278,8.742,2.894,6.853,43.375,9.089,49.098,3.349,452.996,380.542,56.681,68.415,991.324,746.671,9.930,7.780,5050.433,0.669,33.101,0.002,4.772,6.820,0.422,0.840,20.702,-24.679,-21.655
Cliente_87,2008,6623.373,7.621,14.178,2.436,32.933,3.269,10.135,1.573,1794.736,624.995,69.283,97.617,643.376,938.333,8.162,6.007,5765.334,-0.860,186.034,0.001,10.075,15.519,5.821,0.348,40.895,45.845,-26.403
Cliente_87,2014,4899.643,6.019,9.793,11.825,18.895,3.199,48.345,2.791,8272.947,890.367,11.216,44.687,889.912,241.969,8.987,2.479,4789.817,-0.627,162.691,0.001,5.907,5.772,0.828,0.108,298.419,-72.810,-72.420
Cliente_87,2021,9491.481,5.552,7.505,9.856,87.580,9.619,23.095,3.762,1977.249,325.390,89.697,14.436,893.210,476.536,1.901,7.650,5050.433,-0.352,135.177,0.001,9.105,16.287,0.762,0.165,-83.905,-46.649,302.459
Cliente_87,2006,4375.071,6.436,6.827,6.076,56.483,9.382,37.586,4.562,2950.705,857.939,23.899,74.064,94.389,277.804,5.533,9.826,5018.055,-0.061,106.071,0.001,6.020,12.138,1.123,0.291,209.904,194.317,77.585
Cliente_87,2020,2521.861,6.417,26.052,14.804,37.920,8.703,32.155,4.163,613.690,357.524,86.789,22.629,923.644,167.871,3.064,6.145,4893.708,-3.060,405.963,0.001,4.357,12.948,1.760,0.583,-73.927,-81.825,100.568
Cliente_87,2004,4333.501,5.885,25.345,8.500,46.334,6.170,32.718,4.491,4495.221,759.168,21.291,10.589,612.162,757.569,6.181,7.006,4929.029,-3.306,430.642,0.001,7.510,13.727,2.982,0.169,-50.266,23.753,13.341
Cliente_88,2019,8347.629,7.102,26.631,10.077,85.206,7.633,45.032,1.251,2694.823,90.294,34.430,80.989,748.723,160.115,3.601,3.211,4782.451,-2.750,374.991,0.001,11.163,2.777,2.643,0.034,135.226,-78.615,-10.839
Cliente_88,2004,4318.793,5.424,16.395,3.626,27.664,5.802,41.958,2.501,2279.220,148.674,4.278,58.998,605.266,546.229,6.595,4.108,4929.029,-2.023,302.262,0.001,4.768,5.962,4.522,0.065,1279.267,-9.754,-37.707
Cliente_88,2001,6879.483,5.788,27.127,7.011,36.598,8.715,19.619,2.242,3217.083,442.905,2.141,9.181,719.506,148.796,1.382,4.073,5252.968,-3.687,468.695,0.001,4.200,11.429,3.869,0.138,328.714,-79.320,194.717
Cliente_88,2003,8336.363,5.366,18.159,2.996,79.530,6.041,12.030,2.013,6613.578,422.700,3.705,19.852,988.415,668.475,4.415,4.253,4970.480,-2.384,338.401,0.001,13.166,16.734,6.061,0.064,435.831,-32.369,-3.665
Cliente_88,2023,1591.530,7.075,28.895,12.632,51.838,4.551,44.332,0.814,3662.740,634.221,66.823,95.356,313.531,540.473,1.363,5.643,5423.356,-3.084,408.392,0.001,11.389,1.836,2.287,0.173,42.698,72.383,313.878
Cliente_88,2023,3781.483,7.173,17.983,6.954,18.192,6.847,31.747,3.276,8215.961,81.077,3.397,10.728,672.506,287.897,4.912,5.770,5423.356,-1.507,250.701,0.001,2.657,10.320,2.586,0.010,215.847,-57.191,17.469
Cliente_88,2006,1714.580,8.498,10.571,5.078,62.326,7.412,12.967,2.194,7851.614,760.379,81.150,78.581,794.895,522.700,1.236,4.647,5018.055,-0.244,124.393,0.002,8.409,16.920,2.082,0.097,-3.166,-34.243,275.863
Cliente_88,2011,352.260,5.831,14.139,9.291,81.694,8.350,31.560,1.153,3753.880,461.438,4.004,54.364,504.516,768.219,6.393,6.067,4774.942,-1.425,242.475,0.001,9.783,3.655,1.522,0.123,1257.611,52.269,-5.098
Cliente_88,2020,1751.782,8.568,25.034,13.930,21.410,1.475,13.343,2.136,419.690,681.658,32.927,37.782,290.572,151.427,1.025,3.122,4893.708,-1.922,292.169,0.002,14.511,16.011,1.797,1.624,14.745,-47.887,204.559
Cliente_88,2009,8429.234,8.569,18.234,12.075,14.841,2.618,31.003,4.426,7143.167,992.759,75.998,78.959,292.846,824.533,3.352,2.343,5375.895,-1.128,212.798,0.002,5.669,14.277,1.510,0.139,3.896,181.559,-30.079
Cliente_89,2020,4600.777,9.010,28.902,6.296,37.675,9.647,21.624,3.212,8376.130,23.469,61.399,97.003,90.968,679.104,7.750,5.720,4893.708,-2.208,320.783,0.002,3.905,14.856,4.591,0.003,57.988,646.534,-26.194
Cliente_89,2015,3551.416,9.641,19.670,4.012,36.783,3.267,44.939,6.159,5239.174,226.641,70.022,82.570,711.594,493.088,7.852,1.075,4996.377,-1.040,204.026,0.002,11.260,13.705,4.902,0.043,17.920,-30.707,-86.304
Cliente_89,2001,9987.411,9.326,16.877,10.258,11.864,5.158,17.464,1.734,132.189,109.856,67.694,20.239,455.289,135.572,5.470,9.204,5252.968,-0.810,180.961,0.002,2.300,9.927,1.645,0.831,-70.103,-70.223,68.256
Cliente_89,2013,7723.892,6.264,14.736,2.552,89.150,1.367,41.546,2.845,6884.279,242.202,34.653,53.095,466.984,644.384,9.655,2.878,5072.685,-1.352,235.240,0.001,65.215,6.847,5.775,0.035,53.219,37.989,-70.189
Cliente_89,2006,7786.359,7.643,26.533,6.301,78.083,4.512,38.845,6.235,3339.186,697.709,29.680,59.125,878.718,999.444,9.923,1.239,5018.055,-2.472,347.162,0.002,17.307,16.050,4.211,0.209,99.209,13.739,-87.512
Cliente_89,2007,9531.101,9.451,8.221,10.330,21.746,9.509,24.762,4.308,6368.698,519.228,64.269,88.465,124.655,40.172,1.858,8.296,5175.817,0.130,86.990,0.002,2.287,17.399,0.796,0.082,37.647,-67.774,346.567
Cliente_89,2013,8561.707,9.576,6.622,11.027,75.002,6.685,31.739,3.411,4974.019,830.585,99.319,13.096,49.282,407.240,9.647,6.275,5072.685,0.309,69.149,0.002,11.220,10.747,0.601,0.167,-86.814,726.347,-34.954
Cliente_89,2019,5258.692,8.693,21.827,8.065,86.054,2.410,17.478,3.363,7292.882,276.158,29.846,73.117,975.615,35.723,8.725,4.011,4782.451,-1.511,251.104,0.002,35.706,19.239,2.706,0.038,144.978,-96.338,-54.027
Cliente_89,2019,1258.541,6.308,6.443,9.855,48.780,9.515,17.667,1.957,8230.586,725.769,21.259,80.864,241.855,77.764,8.010,4.735,4782.451,-0.021,102.137,0.001,5.126,11.077,0.654,0.088,280.368,-67.847,-40.885
Cliente_89,2017,608.057,8.666,19.785,10.171,19.368,4.363,44.619,8.214,5961.125,135.120,22.397,80.789,92.327,84.781,7.483,5.948,5183.146,-1.283,228.289,0.002,4.439,18.409,1.945,0.023,260.709,-8.173,-20.513
Cliente_90,2023,1340.129,6.985,15.670,8.035,81.166,5.682,39.806,4.069,7805.501,116.713,73.929,2.787,453.655,869.710,5.700,8.986,5423.356,-1.243,224.334,0.001,14.284,10.222,1.950,0.015,-96.230,91.712,57.652
Cliente_90,2013,580.392,7.387,3.132,6.405,14.172,2.829,13.998,2.394,7762.912,304.702,53.332,82.403,255.989,657.114,2.307,6.125,5072.685,0.576,42.394,0.001,5.010,17.101,0.489,0.039,54.510,156.697,165.553
Cliente_90,2000,3112.967,9.190,14.087,11.334,72.432,4.515,17.020,1.543,4299.316,554.976,41.338,51.233,807.518,830.452,8.052,8.131,4620.370,-0.533,153.286,0.002,16.041,9.065,1.243,0.129,23.935,2.840,0.980
Cliente_90,2019,710.056,7.933,10.721,12.529,20.486,8.961,18.744,2.187,5639.587,794.018,21.984,99.326,403.452,642.108,6.214,8.712,4782.451,-0.351,135.142,0.002,2.286,11.666,0.856,0.141,351.807,59.153,40.203
Cliente_90,2021,1232.613,8.783,13.130,9.642,21.591,1.795,45.900,8.329,9606.320,985.162,64.868,58.504,598.253,759.735,6.731,9.580,5050.433,-0.495,149.498,0.002,12.025,18.146,1.362,0.103,-9.812,26.992,42.321
Cliente_90,2006,5260.088,7.036,3.675,11.781,80.228,8.841,24.232,3.102,548.670,780.463,61.836,7.419,573.215,746.273,6.119,9.015,5018.055,0.478,52.222,0.001,9.074,12.802,0.312,1.422,-88.002,30.191,47.329
Cliente_90,2012,7718.902,5.853,28.080,5.394,11.617,1.245,42.696,8.409,6222.556,343.267,13.290,29.646,942.648,676.233,2.322,1.975,4846.471,-3.797,479.746,0.001,9.328,19.694,5.206,0.055,123.074,-28.262,-14.950
Cliente_90,2011,2869.075,8.615,21.167,7.639,13.794,2.386,30.363,5.100,230.584,238.188,11.145,57.835,421.317,761.323,6.088,8.553,4774.942,-1.457,245.707,0.002,5.782,16.796,2.771,1.033,418.929,80.701,40.483
Cliente_90,2019,5392.754,9.708,25.861,6.235,27.364,5.101,17.336,1.130,5579.528,862.971,37.686,93.561,624.859,854.348,3.650,8.264,4782.451,-1.664,266.389,0.002,5.365,6.518,4.148,0.155,148.267,36.726,126.423
Cliente_90,2011,2259.215,8.033,9.525,6.813,99.123,3.883,32.882,6.346,1550.853,912.812,69.420,71.751,808.262,90.565,7.951,3.007,4774.942,-0.186,118.570,0.002,25.525,19.299,1.398,0.589,3.358,-88.795,-62.176
Cliente_91,2020,3095.708,5.693,5.131,6.795,48.336,2.728,48.369,8.146,7503.626,67.156,86.427,89.676,130.899,161.811,2.824,5.902,4893.708,0.099,90.138,0.001,17.716,16.840,0.755,0.009,3.759,23.615,109.000
Cliente_91,2003,9430.372,9.485,21.159,4.358,70.481,3.403,29.137,4.517,2380.492,528.285,52.659,44.624,138.056,699.581,3.089,1.712,4970.480,-1.231,223.072,0.002,20.709,15.502,4.856,0.222,-15.258,406.737,-44.566
Cliente_91,2014,7244.288,8.785,18.690,11.862,71.710,5.873,18.949,2.004,5133.431,612.456,87.312,60.285,20.443,602.196,9.435,1.096,4789.817,-1.127,212.750,0.002,12.210,10.574,1.576,0.119,-30.955,2845.731,-88.386
Cliente_91,2013,5200.418,9.180,10.899,6.045,23.115,3.165,10.261,0.249,6696.659,279.968,94.993,39.683,798.868,769.344,9.588,8.646,5072.685,-0.187,118.726,0.002,7.302,2.426,1.803,0.042,-58.225,-3.696,-9.823
Cliente_91,2000,2204.753,9.905,16.928,5.985,27.126,8.167,44.088,6.039,1324.430,293.742,64.565,6.760,746.117,264.282,3.828,9.092,4620.370,-0.709,170.912,0.002,3.322,13.698,2.828,0.222,-89.530,-64.579,137.526
Cliente_91,2020,6701.795,9.140,25.620,6.400,57.565,3.797,27.370,4.508,4957.985,606.927,63.071,94.350,492.602,397.882,7.434,2.478,4893.708,-1.803,280.306,0.002,15.162,16.472,4.003,0.122,49.594,-19.229,-66.662
Cliente_91,2014,6024.399,9.486,5.270,1.556,61.436,5.581,25.627,1.887,5734.783,857.979,5.980,88.658,625.764,524.457,2.541,1.915,4789.817,0.444,55.554,0.002,11.007,7.362,3.388,0.150,1382.672,-16.189,-24.647
Cliente_91,2005,3618.655,9.800,18.125,12.524,98.243,6.634,45.409,8.819,3450.307,322.071,37.468,72.876,474.665,534.002,4.103,6.426,4920.368,-0.849,184.946,0.002,14.808,19.420,1.447,0.093,94.504,12.501,56.638
Cliente_91,2023,2440.374,9.436,11.403,0.717,77.538,1.365,12.504,2.155,1213.521,453.684,64.113,76.534,385.089,68.091,9.649,1.004,5423.356,-0.208,120.840,0.002,56.802,17.235,15.914,0.374,19.373,-82.318,-89.593
Cliente_91,2006,9500.703,5.589,20.620,7.488,32.674,1.265,12.206,0.233,2183.319,773.881,27.742,41.753,48.647,196.073,1.978,2.014,5018.055,-2.689,368.939,0.001,25.827,1.910,2.754,0.354,50.504,303.050,1.777
Cliente_92,2002,8645.715,6.024,6.413,13.993,30.847,5.047,12.444,0.464,6104.709,777.509,98.189,62.720,692.101,605.992,7.761,9.749,5226.441,-0.064,106.446,0.001,6.112,3.729,0.458,0.127,-36.123,-12.442,25.622
Cliente_92,2021,3230.904,6.251,1.406,6.588,84.029,7.649,44.436,6.007,4925.219,539.535,14.736,54.644,230.569,846.289,1.322,2.681,5050.433,0.775,22.500,0.001,10.986,13.519,0.213,0.110,270.828,267.043,102.757
Cliente_92,2017,1409.370,5.508,5.683,8.802,31.873,5.435,29.859,1.268,5420.226,447.835,57.219,78.552,841.922,610.120,6.893,9.405,5183.146,-0.032,103.173,0.001,5.864,4.248,0.646,0.083,37.283,-27.532,36.435
Cliente_92,2009,3956.490,7.352,3.676,5.432,20.349,7.325,46.013,2.418,8570.381,105.796,96.923,86.940,433.718,553.987,1.825,5.068,5375.895,0.500,49.997,0.001,2.778,5.254,0.677,0.012,-10.300,27.730,177.703
Cliente_92,2009,5103.176,5.541,15.256,12.531,56.377,5.901,30.731,2.347,5746.354,265.644,75.741,95.356,719.470,66.951,9.313,4.424,5375.895,-1.753,275.303,0.001,9.553,7.637,1.217,0.046,25.896,-90.694,-52.495
Cliente_92,2008,9730.813,5.709,24.798,11.874,58.916,6.730,42.304,5.840,4365.209,569.862,95.534,13.561,717.034,84.930,3.118,1.702,5765.334,-3.344,434.384,0.001,8.754,13.804,2.089,0.131,-85.806,-88.155,-45.408
Cliente_92,2018,946.068,7.316,16.551,10.458,99.632,4.625,44.404,1.171,4972.764,732.757,56.195,91.940,251.521,347.433,5.896,6.526,5248.009,-1.262,226.230,0.001,21.542,2.638,1.583,0.147,63.609,38.133,10.694
Cliente_92,2001,2754.642,8.955,6.289,6.850,46.758,9.344,10.618,0.900,8455.267,523.315,53.892,85.236,969.097,626.440,5.028,7.475,5252.968,0.298,70.236,0.002,5.004,8.474,0.918,0.062,58.162,-35.358,48.655
Cliente_92,2023,9949.294,8.336,19.220,11.489,40.462,2.071,40.581,7.141,8370.613,770.320,68.504,80.040,648.722,508.027,5.298,6.973,5423.356,-1.306,230.552,0.002,19.538,17.596,1.673,0.092,16.839,-21.688,31.610
Cliente_92,2005,2365.839,5.852,8.572,13.065,61.518,5.305,25.045,1.992,1295.746,175.041,24.287,95.189,298.839,962.468,5.853,5.153,4920.368,-0.465,146.488,0.001,11.597,7.955,0.656,0.135,291.937,222.069,-11.972
Cliente_93,2016,5244.343,9.972,10.936,9.755,96.443,9.904,31.190,3.213,5836.088,8.595,17.317,30.071,950.672,802.580,5.713,7.903,4857.693,-0.097,109.666,0.002,9.737,10.303,1.121,0.001,73.655,-15.578,38.320
Cliente_93,2018,3986.538,6.905,11.861,9.692,93.139,5.350,41.267,2.474,4155.711,307.313,20.716,11.645,98.281,284.195,6.053,4.620,5248.009,-0.718,171.787,0.001,17.410,5.994,1.224,0.074,-43.788,189.168,-23.683
Cliente_93,2006,1863.186,8.098,8.285,2.430,94.108,9.226,24.802,2.068,7543.146,623.557,83.469,82.932,799.005,769.990,6.446,9.012,5018.055,-0.023,102.313,0.002,10.201,8.339,3.410,0.083,-0.643,-3.631,39.810
Cliente_93,2015,6252.376,8.428,28.093,8.224,40.617,4.090,18.942,3.249,5389.610,877.872,34.028,21.027,447.880,88.050,8.514,9.417,4996.377,-2.333,333.323,0.002,9.930,17.152,3.416,0.163,-38.205,-80.341,10.598
Cliente_93,2023,2375.579,7.846,12.402,8.853,24.798,2.509,49.657,3.557,2796.101,893.973,24.366,22.443,318.003,776.557,7.820,6.017,5423.356,-0.581,158.069,0.001,9.883,7.163,1.401,0.320,-7.891,144.198,-23.059
Cliente_93,2001,519.668,5.153,18.214,4.404,17.165,6.179,30.179,3.799,8626.064,824.504,79.552,18.177,17.041,178.147,1.061,9.216,5252.968,-2.535,353.457,0.001,2.778,12.588,4.136,0.096,-77.150,945.423,768.996
Cliente_93,2020,2694.003,5.624,6.687,6.175,71.248,4.633,32.397,4.977,1383.052,75.435,9.515,62.319,621.150,383.549,4.249,7.983,4893.708,-0.189,118.900,0.001,15.379,15.364,1.083,0.055,554.950,-38.252,87.879
Cliente_93,2017,299.948,6.398,11.238,13.062,39.509,6.302,25.649,4.024,7061.310,832.565,37.058,22.232,952.778,529.683,3.115,4.745,5183.146,-0.756,175.642,0.001,6.269,15.687,0.860,0.118,-40.007,-44.406,52.315
Cliente_93,2010,8947.273,7.709,24.642,13.061,57.974,8.815,24.632,1.591,5102.573,913.967,40.059,42.529,150.537,997.596,5.628,9.600,4613.751,-2.197,319.653,0.002,6.577,6.459,1.887,0.179,6.167,562.692,70.565
Cliente_93,2021,3604.212,8.892,9.531,3.321,40.410,3.000,48.065,2.871,9831.556,599.402,9.733,73.056,864.395,696.383,6.020,8.776,5050.433,-0.072,107.185,0.002,13.468,5.972,2.870,0.061,650.642,-19.437,45.780
Cliente_94,2021,7876.290,5.127,7.856,8.066,65.797,3.634,12.784,2.262,1222.443,204.753,35.659,15.102,869.161,564.920,4.707,9.070,5050.433,-0.532,153.233,0.001,18.106,17.695,0.974,0.167,-57.648,-35.004,92.680
Cliente_94,2008,8415.922,9.663,19.637,9.685,74.506,4.720,18.738,2.484,7248.136,553.193,46.962,9.933,718.571,582.972,2.541,3.926,5765.334,-1.032,203.220,0.002,15.787,13.258,2.028,0.076,-78.848,-18.871,54.519
Cliente_94,2017,2881.038,5.031,24.949,6.672,22.967,7.722,42.543,5.493,4630.811,345.662,26.774,81.850,960.390,186.962,1.907,4.273,5183.146,-3.959,495.871,0.001,2.974,12.911,3.739,0.075,205.711,-80.533,124.047
Cliente_94,2020,5020.810,5.197,29.745,11.203,96.679,2.168,38.303,4.925,7436.856,532.981,97.356,85.633,645.775,838.023,4.844,9.677,4893.708,-4.723,572.344,0.001,44.601,12.857,2.655,0.072,-12.042,29.770,99.785
Cliente_94,2010,3046.113,5.780,4.356,10.389,72.132,8.614,42.309,0.897,4931.525,767.168,56.642,74.448,176.373,30.237,3.943,8.104,4613.751,0.246,75.372,0.001,8.374,2.121,0.419,0.156,31.436,-82.856,105.554
Cliente_94,2023,6144.211,6.534,10.453,4.617,94.299,9.863,14.234,2.139,1616.455,404.621,27.297,38.859,457.710,182.607,8.685,8.701,5423.356,-0.600,159.979,0.001,9.561,15.028,2.264,0.250,42.354,-60.104,0.190
Cliente_94,2018,1187.459,8.196,10.204,4.623,48.077,7.333,15.349,2.736,3931.425,706.461,14.431,66.110,215.853,156.036,1.678,5.861,5248.009,-0.245,124.502,0.002,6.556,17.824,2.207,0.180,358.112,-27.712,249.258
Cliente_94,2013,830.696,7.932,7.042,8.037,90.898,9.273,43.454,4.724,2472.106,665.492,16.321,24.868,443.455,955.238,3.729,3.882,5072.685,0.112,88.783,0.002,9.802,10.872,0.876,0.269,52.369,115.408,4.104
Cliente_94,2011,6932.109,9.392,10.395,9.445,80.994,3.591,15.052,1.338,196.584,177.764,57.551,11.123,717.477,909.732,5.978,9.457,4774.942,-0.107,110.682,0.002,22.553,8.892,1.101,0.904,-80.673,26.796,58.195
Cliente_94,2010,9853.876,5.364,14.935,6.094,74.742,9.547,34.263,3.530,3326.909,181.485,4.237,6.257,218.053,214.884,2.295,3.401,4613.751,-1.785,278.450,0.001,7.829,10.301,2.451,0.055,47.676,-1.453,48.201
Cliente_95,2008,8248.866,7.635,5.328,13.309,28.953,7.755,32.954,1.264,3667.905,735.187,96.774,47.189,121.836,729.951,7.990,4.034,5765.334,0.302,69.783,0.001,3.733,3.835,0.400,0.200,-51.238,499.127,-49.506
Cliente_95,2018,8606.282,7.489,24.557,4.347,76.598,9.978,14.379,1.721,9676.796,193.658,15.373,66.358,721.949,37.986,1.933,1.079,5248.009,-2.279,327.933,0.001,7.677,11.967,5.649,0.020,331.647,-94.738,-44.187
Cliente_95,2015,4388.521,5.563,22.830,8.536,73.446,7.917,12.656,2.000,7216.020,612.468,5.793,6.297,447.045,572.312,7.879,6.984,4996.377,-3.104,410.417,0.001,9.277,15.805,2.675,0.085,8.693,28.021,-11.358
Cliente_95,2019,1868.760,7.452,3.858,9.295,43.497,2.818,43.407,6.453,8396.621,197.136,15.942,60.978,723.276,432.017,3.538,9.838,4782.451,0.482,51.776,0.002,15.436,14.866,0.415,0.023,282.493,-40.269,178.031
Cliente_95,2022,1744.131,9.477,24.004,14.126,56.290,3.503,16.520,2.007,661.110,5.908,16.027,74.856,662.056,337.976,1.904,2.351,5055.648,-1.533,253.287,0.002,16.068,12.151,1.699,0.009,367.064,-48.951,23.477
Cliente_95,2023,699.755,6.634,12.517,13.330,26.619,3.719,18.402,1.402,7421.378,416.169,21.517,9.834,925.605,536.612,3.560,3.580,5423.356,-0.887,188.666,0.001,7.158,7.617,0.939,0.056,-54.295,-42.026,0.572
Cliente_95,2003,555.320,7.898,23.927,8.020,67.368,9.303,39.118,0.570,6551.909,470.627,12.690,12.158,760.192,660.677,8.109,2.159,4970.480,-2.030,302.954,0.002,7.242,1.457,2.983,0.072,-4.189,-13.091,-73.370
Cliente_95,2005,2465.647,7.792,26.026,7.836,45.491,6.809,45.942,3.102,8053.816,211.207,68.992,40.867,932.470,455.888,7.147,8.560,4920.368,-2.340,334.033,0.002,6.681,6.753,3.321,0.026,-40.766,-51.110,19.763
Cliente_95,2014,9010.825,9.575,16.891,8.749,15.479,8.332,44.704,4.507,2146.967,593.891,70.340,13.821,198.753,876.996,6.628,6.323,4789.817,-0.764,176.413,0.002,1.858,10.081,1.931,0.277,-80.351,341.248,-4.610
Cliente_95,2019,4685.642,6.215,6.025,5.565,85.407,8.697,10.914,1.465,6669.839,93.836,46.574,18.890,623.351,811.448,2.266,7.306,4782.451,0.031,96.936,0.001,9.821,13.421,1.083,0.014,-59.441,30.175,222.473
Cliente_96,2019,1187.385,9.708,15.351,2.334,29.965,6.759,16.899,2.729,5885.554,90.891,72.259,8.891,25.765,121.376,3.288,1.289,4782.451,-0.581,158.133,0.002,4.434,16.148,6.577,0.015,-87.696,371.082,-60.804
Cliente_96,2011,2755.344,9.441,2.749,4.580,73.930,4.317,19.844,2.137,6665.699,162.712,97.446,5.732,565.566,6.461,4.937,9.818,4774.942,0.709,29.119,0.002,17.125,10.769,0.600,0.024,-94.118,-98.858,98.863
Cliente_96,2004,4239.197,8.893,18.373,9.926,35.691,9.037,29.183,0.507,1244.110,516.764,70.726,87.153,182.544,199.766,4.543,4.627,4929.029,-1.066,206.609,0.002,3.949,1.736,1.851,0.415,23.226,9.434,1.854
Cliente_96,2022,3590.802,5.128,2.784,13.566,32.473,3.774,14.257,0.215,2523.914,544.828,46.882,36.751,532.160,671.380,8.409,4.830,5055.648,0.457,54.289,0.001,8.604,1.506,0.205,0.216,-21.610,26.161,-42.559
Cliente_96,2018,3267.063,9.950,21.846,5.465,21.223,1.584,43.471,7.963,197.459,517.335,20.353,53.539,528.594,872.296,1.710,3.795,5248.009,-1.196,219.551,0.002,13.399,18.318,3.998,2.620,163.050,65.022,121.902
Cliente_96,2015,3667.539,9.651,28.956,4.285,65.452,4.985,20.044,3.219,6551.377,812.524,5.203,28.279,355.978,201.165,6.266,3.973,4996.377,-2.000,300.032,0.002,13.129,16.058,6.757,0.124,443.558,-43.489,-36.598
Cliente_96,2000,3070.145,7.112,13.505,13.029,91.718,7.094,27.367,3.154,5856.060,670.524,45.843,30.723,426.482,403.177,5.722,6.304,4620.370,-0.899,189.888,0.002,12.930,11.523,1.037,0.115,-32.982,-5.465,10.177
Cliente_96,2003,9240.276,6.809,25.997,12.503,46.499,9.982,14.422,0.419,5439.236,448.313,25.404,80.302,430.055,822.763,8.476,7.796,4970.480,-2.818,381.797,0.001,4.658,2.907,2.079,0.082,216.101,91.316,-8.027
Cliente_96,2007,2120.914,5.810,1.649,10.425,54.675,4.348,32.198,2.761,9414.825,148.984,46.733,18.323,254.507,919.537,7.295,8.156,5175.817,0.716,28.384,0.001,12.575,8.574,0.158,0.016,-60.792,261.301,11.797
Cliente_96,2014,271.394,6.154,7.618,9.810,92.279,4.827,40.766,6.321,680.379,31.452,23.690,70.702,30.654,440.037,5.275,1.455,4789.817,-0.238,123.786,0.001,19.119,15.505,0.777,0.046,198.452,1335.478,-72.413
Cliente_97,2022,2493.656,9.109,24.596,7.458,62.458,6.943,36.614,5.127,6909.614,962.557,92.879,57.538,473.802,158.673,4.529,8.114,5055.648,-1.700,270.035,0.002,8.996,14.003,3.298,0.139,-38.051,-66.511,79.164
Cliente_97,2018,9974.853,9.646,12.084,4.360,92.077,1.237,11.097,1.694,5582.318,731.226,89.522,44.595,94.603,891.099,9.489,8.111,5248.009,-0.253,125.275,0.002,74.450,15.268,2.772,0.131,-50.186,841.931,-14.525
Cliente_97,2022,658.722,6.975,17.140,3.883,99.610,5.205,42.130,4.996,3333.736,537.964,31.107,51.178,842.750,674.666,7.032,4.812,5055.648,-1.457,245.731,0.001,19.136,11.860,4.414,0.161,64.521,-19.945,-31.579
Cliente_97,2022,7844.792,8.031,9.486,3.026,50.146,5.640,35.111,4.324,3774.491,626.335,14.686,44.329,842.277,590.840,8.631,4.191,5055.648,-0.181,118.122,0.002,8.891,12.314,3.135,0.166,201.850,-29.852,-51.439
Cliente_97,2020,423.927,9.948,12.916,5.174,11.319,8.378,13.803,2.459,1070.982,964.618,76.025,2.142,380.870,791.672,6.981,1.396,4893.708,-0.298,129.826,0.002,1.351,17.814,2.496,0.901,-97.183,107.859,-80.001
Cliente_97,2022,6105.973,8.194,12.078,3.154,74.034,5.865,47.236,7.473,9310.171,927.876,45.678,18.085,86.043,600.302,1.450,9.096,5055.648,-0.474,147.395,0.002,12.623,15.821,3.830,0.100,-60.408,597.677,527.231
Cliente_97,2008,5018.858,8.240,3.888,11.186,91.996,2.544,47.461,4.520,5810.756,508.709,88.138,81.375,596.085,424.051,1.388,6.781,5765.334,0.528,47.180,0.001,36.166,9.523,0.348,0.088,-7.673,-28.861,388.466
Cliente_97,2018,8078.512,5.993,7.272,14.522,24.863,1.801,47.749,1.808,8590.074,815.504,36.249,26.691,92.412,903.908,4.192,2.593,5248.009,-0.213,121.339,0.001,13.803,3.786,0.501,0.095,-26.369,878.126,-38.134
Cliente_97,2000,2976.991,7.952,9.313,10.211,48.771,1.494,41.967,1.312,6586.653,851.549,51.801,5.635,648.304,151.287,7.420,3.557,4620.370,-0.171,117.121,0.002,32.638,3.127,0.912,0.129,-89.121,-76.664,-52.064
Cliente_97,2010,8301.479,8.426,2.424,9.129,98.924,2.425,19.408,3.793,6412.128,970.538,92.783,47.956,84.948,726.479,3.328,9.044,4613.751,0.712,28.769,0.002,40.790,19.544,0.266,0.151,-48.313,755.200,171.762
Cliente_98,2005,3763.770,6.690,29.062,6.230,99.884,2.841,30.442,3.869,5793.109,740.595,54.563,11.354,915.223,327.999,8.029,3.044,4920.368,-3.344,434.406,0.001,35.156,12.709,4.665,0.128,-79.191,-64.162,-62.094
