Cliente,Activos_Iniciales_millones,Ingresos_Netos_millones,Gastos_Operativos_millones,Margen_Financiero_Neto_millones,Fondos_Disponibles_millones,Depositos_Corto_Plazo_millones,Prestamos_Totales_millones,Prestamos_Morosos_millones,Activos_Finales_millones,Patrimonio_millones,Captaciones_Iniciales_millones,Captaciones_Finales_millones,Cartera_Inicial_millones,Cartera_Final_millones,Provisiones_Iniciales_millones,Provisiones_Finales_millones,Año,Liquidez_de_Corto_Plazo,Tasa_de_Morosidad,Grado_Absorción,Solvencia_Patrimonial,Porcentaje_Crecimiento_Captaciones,Porcentaje_Crecimiento_Cartera,Porcentaje_Crecimiento_Provisiones
Cliente_91,7638.152,8.351,25.012,12.810,46.623,5.757,10.261,0.249,6696.659,279.968,94.993,39.683,798.868,769.344,9.588,8.646,2009,8.099,2.426,1.953,0.042,-58.225,-3.696,-9.823
Cliente_91,9723.453,8.012,27.020,2.635,16.552,6.144,44.088,6.039,1324.430,293.742,64.565,6.760,746.117,264.282,3.828,9.092,2016,2.694,13.698,10.254,0.222,-89.530,-64.579,137.526
Cliente_91,306.173,6.809,28.841,9.062,84.629,9.824,27.370,4.508,4957.985,606.927,63.071,94.350,492.602,397.882,7.434,2.478,2008,8.614,16.472,3.182,0.122,49.594,-19.229,-66.662
Cliente_91,4420.451,6.220,26.731,5.701,11.344,7.754,25.627,1.887,5734.783,857.979,5.980,88.658,625.764,524.457,2.541,1.915,2020,1.463,7.362,4.688,0.150,1382.672,-16.189,-24.647
Cliente_91,7493.016,9.750,4.416,10.310,53.374,3.267,45.409,8.819,3450.307,322.071,37.468,72.876,474.665,534.002,4.103,6.426,2001,16.335,19.420,0.428,0.093,94.504,12.501,56.638
Cliente_91,3095.708,5.693,5.131,6.795,48.336,2.728,12.504,2.155,1213.521,453.684,64.113,76.534,385.089,68.091,9.649,1.004,2000,17.716,17.235,0.755,0.374,19.373,-82.318,-89.593
Cliente_91,9430.372,9.485,21.159,4.358,70.481,3.403,12.206,0.233,2183.319,773.881,27.742,41.753,48.647,196.073,1.978,2.014,2005,20.709,1.910,4.856,0.354,50.504,303.050,1.777
Cliente_91,7244.288,8.785,18.690,11.862,71.710,5.873,43.348,0.979,744.286,863.036,89.676,13.873,161.811,203.464,5.902,7.753,2015,12.210,2.258,1.576,1.160,-84.530,25.742,31.359
Cliente_91,5200.418,9.180,10.899,6.045,23.115,3.165,40.530,4.470,6679.093,522.286,44.624,14.582,699.581,232.881,1.712,3.142,2007,7.302,11.028,1.803,0.078,-67.322,-66.711,83.476
Cliente_91,2204.753,9.905,16.928,5.985,27.126,8.167,30.156,3.808,2967.985,871.969,60.285,2.927,602.196,937.304,1.096,5.620,2000,3.322,12.629,2.828,0.294,-95.145,55.648,412.848
Cliente_92,2646.722,6.377,23.937,3.145,49.414,4.676,41.195,2.978,9153.267,405.530,59.823,16.675,598.625,647.623,2.611,8.022,2003,10.568,7.230,7.612,0.044,-72.125,8.185,207.203
Cliente_92,492.793,9.975,20.351,9.610,78.209,4.046,15.862,0.638,5058.549,151.190,4.904,89.325,691.715,284.282,9.057,9.672,2014,19.329,4.025,2.118,0.030,1721.465,-58.902,6.790
Cliente_92,9612.417,6.183,5.939,4.286,87.993,6.152,41.696,8.277,7185.679,73.789,59.473,4.741,507.854,452.412,4.615,1.571,2015,14.303,19.851,1.386,0.010,-92.028,-10.917,-65.951
Cliente_92,8645.715,6.024,6.413,13.993,30.847,5.047,24.603,3.419,1539.999,651.650,77.485,33.757,292.576,546.147,4.514,6.650,2022,6.112,13.896,0.458,0.423,-56.434,86.668,47.312
Cliente_92,3230.904,6.251,1.406,6.588,84.029,7.649,10.090,1.365,8341.047,937.130,27.583,4.357,130.858,458.428,2.764,9.760,2001,10.986,13.532,0.213,0.112,-84.203,250.324,253.132
Cliente_92,1409.370,5.508,5.683,8.802,31.873,5.435,31.625,0.405,3201.843,73.681,43.566,60.911,882.609,810.449,7.922,5.454,2012,5.864,1.282,0.646,0.023,39.814,-8.176,-31.152
Cliente_92,3956.490,7.352,3.676,5.432,20.349,7.325,13.374,0.985,5768.466,571.048,61.287,73.234,338.383,913.006,6.911,5.790,2015,2.778,7.366,0.677,0.099,19.493,169.814,-16.218
Cliente_92,5103.176,5.541,15.256,12.531,56.377,5.901,43.627,8.633,4939.578,328.065,29.592,66.569,735.689,695.585,1.236,4.460,2007,9.553,19.789,1.217,0.066,124.959,-5.451,260.875
Cliente_92,9730.813,5.709,24.798,11.874,58.916,6.730,17.218,3.238,7497.895,398.533,55.126,54.686,512.693,441.964,6.540,2.349,2012,8.754,18.804,2.089,0.053,-0.798,-13.796,-64.080
Cliente_92,946.068,7.316,16.551,10.458,99.632,4.625,35.167,4.940,7905.490,457.269,2.600,97.526,629.887,357.581,3.474,6.613,2016,21.542,14.048,1.583,0.058,3650.330,-43.231,90.345
Cliente_93,5321.875,9.339,6.101,9.365,94.654,7.853,14.248,1.010,1676.731,577.388,4.731,37.245,959.840,457.176,3.445,8.285,2022,12.053,7.088,0.651,0.344,687.192,-52.370,140.470
Cliente_93,6815.946,8.778,22.648,3.192,59.156,7.502,38.425,3.945,4927.626,926.392,84.018,88.724,266.489,616.103,2.168,4.853,2007,7.886,10.268,7.094,0.188,5.601,131.193,123.865
Cliente_93,7.546,6.951,25.722,4.076,91.137,9.389,24.769,3.448,3379.567,114.084,21.808,81.936,846.758,948.027,8.602,1.525,2010,9.706,13.922,6.310,0.034,275.710,11.960,-82.268
Cliente_93,6435.851,8.638,8.781,14.299,61.534,2.601,11.026,1.838,3373.516,481.736,31.450,48.110,697.429,122.892,5.741,3.920,2016,23.657,16.672,0.614,0.143,52.970,-82.379,-31.718
Cliente_93,6823.705,6.659,6.294,10.411,19.279,9.505,35.833,1.885,7408.278,484.765,33.199,84.742,643.669,592.143,8.708,7.956,2019,2.028,5.260,0.605,0.065,155.251,-8.005,-8.633
Cliente_93,7924.260,7.283,16.184,11.221,46.441,4.502,30.757,1.442,6693.478,47.843,45.914,52.928,109.996,473.415,4.135,5.558,2021,10.316,4.689,1.442,0.007,15.276,330.394,34.417
Cliente_93,3687.440,5.192,14.360,12.778,33.466,9.718,48.250,6.241,5413.953,522.021,33.350,24.577,950.436,61.082,2.465,8.131,2011,3.444,12.934,1.124,0.096,-26.307,-93.573,229.830
Cliente_93,6955.321,8.365,12.428,11.948,71.602,2.547,47.983,1.574,3396.022,704.981,33.449,43.199,792.662,732.769,2.232,5.048,2003,28.116,3.280,1.040,0.208,29.149,-7.556,126.201
Cliente_93,8830.322,5.840,5.070,12.539,92.440,9.515,32.347,4.475,5883.624,582.395,11.615,85.304,36.157,132.503,3.978,4.980,2007,9.716,13.833,0.404,0.099,634.433,266.465,25.183
Cliente_93,6636.038,9.499,24.968,3.722,26.794,2.995,10.625,1.141,9645.389,269.865,73.164,5.533,354.506,478.536,8.282,3.688,2016,8.947,10.734,6.708,0.028,-92.437,34.987,-55.471
Cliente_94,7966.228,7.141,7.731,5.429,44.476,4.970,17.617,0.477,2899.138,88.005,38.512,55.826,199.123,577.071,6.763,2.829,2006,8.950,2.707,1.424,0.030,44.958,189.807,-58.176
Cliente_94,3173.955,6.661,28.795,0.990,62.779,9.545,12.517,0.707,9419.042,456.571,86.411,73.226,787.424,567.308,3.126,6.003,2002,6.577,5.650,29.088,0.048,-15.258,-27.954,92.023
Cliente_94,7127.049,5.681,4.803,3.459,99.559,6.788,18.007,1.078,5710.866,787.136,94.272,39.857,728.575,615.194,5.956,3.773,2016,14.666,5.985,1.388,0.138,-57.721,-15.562,-36.659
Cliente_94,6136.865,9.255,26.444,9.679,54.157,2.347,15.729,0.636,2611.118,899.952,33.218,55.388,925.869,741.254,3.128,4.761,2006,23.071,4.043,2.732,0.345,66.741,-19.940,52.197
Cliente_94,1778.573,9.412,26.609,8.555,54.963,1.057,43.647,6.387,2539.709,480.600,62.243,18.984,655.741,881.677,2.499,5.402,2005,51.984,14.633,3.110,0.189,-69.501,34.455,116.157
Cliente_94,1289.840,5.214,24.985,3.141,86.531,4.297,10.283,1.008,8107.824,321.528,51.582,44.514,966.654,955.387,6.880,6.801,2022,20.139,9.801,7.954,0.040,-13.702,-1.166,-1.140
Cliente_94,9580.093,9.008,24.180,1.955,99.142,5.638,22.195,0.324,7749.535,747.080,77.776,12.972,956.734,733.072,7.322,7.634,2017,17.585,1.460,12.366,0.096,-83.321,-23.378,4.258
Cliente_94,9104.957,6.863,26.186,4.897,29.988,7.649,13.704,0.567,6112.517,363.824,67.309,47.408,926.161,799.604,3.201,8.943,2003,3.921,4.136,5.347,0.060,-29.566,-13.665,179.395
Cliente_94,9676.376,6.148,3.008,12.841,50.410,2.509,25.086,2.499,7250.573,628.107,45.904,7.269,326.497,657.590,6.198,2.970,2023,20.089,9.962,0.234,0.087,-84.165,101.408,-52.088
Cliente_94,8124.366,8.237,1.162,8.109,67.359,4.320,10.325,1.121,1805.424,484.350,90.065,69.061,173.371,585.592,9.051,8.274,2004,15.594,10.855,0.143,0.268,-23.322,237.767,-8.580
Cliente_95,4468.820,7.343,8.048,3.012,41.438,8.541,45.942,3.102,8053.816,211.207,68.992,40.867,932.470,455.888,7.147,8.560,2018,4.852,6.753,2.672,0.026,-40.766,-51.110,19.763
Cliente_95,8248.866,7.635,5.328,13.309,28.953,7.755,44.704,4.507,2146.967,593.891,70.340,13.821,198.753,876.996,6.628,6.323,2010,3.733,10.081,0.400,0.277,-80.351,341.248,-4.610
Cliente_95,8606.282,7.489,24.557,4.347,76.598,9.978,10.914,1.465,6669.839,93.836,46.574,18.890,623.351,811.448,2.266,7.306,2003,7.677,13.421,5.649,0.014,-59.441,30.175,222.473
Cliente_95,4388.521,5.563,22.830,8.536,73.446,7.917,15.969,2.389,5962.431,967.447,47.189,12.975,729.951,776.872,4.034,4.301,2014,9.277,14.964,2.675,0.162,-72.505,6.428,6.597
Cliente_95,1868.760,7.452,3.858,9.295,43.497,2.818,33.088,1.543,1282.905,146.039,66.358,72.445,37.986,104.526,1.079,9.709,2002,15.436,4.664,0.415,0.114,9.173,175.170,800.090
Cliente_95,1744.131,9.477,24.004,14.126,56.290,3.503,41.169,5.199,6945.911,49.368,6.297,45.203,572.312,764.596,6.984,7.494,2011,16.068,12.630,1.699,0.007,617.861,33.598,7.300
Cliente_95,699.755,6.634,12.517,13.330,26.619,3.719,39.191,1.854,4966.084,151.781,60.978,72.577,432.017,282.763,9.838,8.557,2005,7.158,4.730,0.939,0.031,19.022,-34.548,-13.022
Cliente_95,555.320,7.898,23.927,8.020,67.368,9.303,33.475,0.366,171.868,152.636,74.856,66.510,337.976,101.358,2.351,1.594,2006,7.242,1.093,2.983,0.888,-11.149,-70.010,-32.197
Cliente_95,2465.647,7.792,26.026,7.836,45.491,6.809,23.930,2.129,972.583,208.038,9.834,92.628,536.612,285.166,3.580,7.679,2023,6.681,8.896,3.321,0.214,841.871,-46.858,114.472
Cliente_95,9010.825,9.575,16.891,8.749,15.479,8.332,10.961,1.089,9688.886,118.961,12.158,76.235,660.677,790.047,2.159,6.896,2018,1.858,9.932,1.931,0.012,527.025,19.581,219.387
Cliente_96,1187.385,9.708,15.351,2.334,29.965,6.759,14.422,0.419,5439.236,448.313,25.404,80.302,430.055,822.763,8.476,7.796,2005,4.434,2.907,6.577,0.082,216.101,91.316,-8.027
Cliente_96,2755.344,9.441,2.749,4.580,73.930,4.317,32.198,2.761,9414.825,148.984,46.733,18.323,254.507,919.537,7.295,8.156,2007,17.125,8.574,0.600,0.016,-60.792,261.301,11.797
Cliente_96,4239.197,8.893,18.373,9.926,35.691,9.037,40.766,6.321,680.379,31.452,23.690,70.702,30.654,440.037,5.275,1.455,2008,3.949,15.505,1.851,0.046,198.452,1335.478,-72.413
Cliente_96,3590.802,5.128,2.784,13.566,32.473,3.774,41.890,1.135,7149.313,720.073,8.891,3.454,121.376,254.967,1.289,6.297,2015,8.604,2.710,0.205,0.101,-61.149,110.064,388.580
Cliente_96,3267.063,9.950,21.846,5.465,21.223,1.584,30.567,1.246,7573.115,974.227,5.732,56.948,6.461,438.037,9.818,6.999,2003,13.399,4.076,3.998,0.129,893.503,6679.492,-28.717
Cliente_96,3667.539,9.651,28.956,4.285,65.452,4.985,11.549,1.248,8579.345,704.599,87.153,18.991,199.766,394.230,4.627,2.119,2004,13.129,10.809,6.757,0.082,-78.210,97.346,-54.204
Cliente_96,3070.145,7.112,13.505,13.029,91.718,7.094,11.066,1.255,6311.115,463.992,36.751,53.637,671.380,823.370,4.830,3.271,2008,12.930,11.343,1.037,0.074,45.948,22.638,-32.282
Cliente_96,9240.276,6.809,25.997,12.503,46.499,9.982,46.459,5.027,2696.293,196.290,53.539,53.284,872.296,79.854,3.795,1.177,2014,4.658,10.820,2.079,0.073,-0.476,-90.845,-68.993
Cliente_96,2120.914,5.810,1.649,10.425,54.675,4.348,41.701,6.853,31.266,43.408,28.279,36.178,201.165,585.562,3.973,6.896,2013,12.575,16.434,0.158,1.388,27.931,191.085,73.570
Cliente_96,271.394,6.154,7.618,9.810,92.279,4.827,32.154,4.416,2493.656,453.510,30.723,43.165,403.177,525.091,6.304,6.270,2000,19.119,13.734,0.777,0.182,40.495,30.238,-0.535
Cliente_97,9974.853,9.646,12.084,4.360,92.077,1.237,37.374,7.209,1818.071,928.148,57.538,47.854,158.673,392.712,8.114,7.218,2000,74.450,19.288,2.772,0.511,-16.830,147.498,-11.041
Cliente_97,658.722,6.975,17.140,3.883,99.610,5.205,40.037,5.961,6400.346,894.269,44.595,10.276,891.099,943.327,8.111,6.024,2020,19.136,14.888,4.414,0.140,-76.957,5.861,-25.735
Cliente_97,7844.792,8.031,9.486,3.026,50.146,5.640,32.862,3.685,8847.790,304.810,51.178,84.417,674.666,670.606,4.812,4.000,2021,8.891,11.213,3.135,0.034,64.947,-0.602,-16.874
Cliente_97,423.927,9.948,12.916,5.174,11.319,8.378,33.819,4.360,9262.345,139.102,44.329,84.370,590.840,848.084,4.191,4.396,2020,1.351,12.893,2.496,0.015,90.326,43.539,4.891
Cliente_97,6105.973,8.194,12.078,3.154,74.034,5.865,45.398,8.774,7020.408,758.075,2.142,38.645,791.672,664.919,1.396,1.963,2008,12.623,19.327,3.830,0.108,1704.254,-16.011,40.603
Cliente_97,5018.858,8.240,3.888,11.186,91.996,2.544,41.202,7.675,2831.117,451.840,18.085,9.428,600.302,50.975,9.096,9.379,2003,36.166,18.628,0.348,0.160,-47.870,-91.508,3.109
Cliente_97,8078.512,5.993,7.272,14.522,24.863,1.801,27.943,2.978,6098.638,880.297,81.375,59.972,424.051,44.092,6.781,6.229,2017,13.803,10.656,0.501,0.144,-26.301,-89.602,-8.135
Cliente_97,2976.991,7.952,9.313,10.211,48.771,1.494,15.864,2.616,3837.923,356.695,26.691,10.059,903.908,355.287,2.593,8.731,2002,32.638,16.491,0.912,0.093,-62.313,-60.694,236.678
Cliente_97,8301.479,8.426,2.424,9.129,98.924,2.425,14.478,2.487,2487.301,513.632,5.635,65.147,151.287,713.669,3.557,6.928,2007,40.790,17.177,0.266,0.207,1056.034,371.733,94.759
Cliente_97,8217.295,9.068,14.917,8.952,69.429,6.988,49.040,9.533,2649.049,927.175,47.956,9.319,726.479,259.393,9.044,6.771,2011,9.935,19.440,1.666,0.350,-80.567,-64.295,-25.136
Cliente_98,6118.428,6.778,16.504,6.955,75.229,7.477,13.894,1.417,5804.059,956.470,78.940,25.649,340.945,478.279,8.493,3.339,2000,10.061,10.201,2.373,0.165,-67.509,40.281,-60.682
Cliente_98,257.185,8.800,16.448,8.848,42.197,9.050,22.715,4.161,1790.096,729.756,84.134,97.550,261.958,361.955,5.840,4.351,2005,4.663,18.320,1.859,0.408,15.947,38.173,-25.493
Cliente_98,4531.145,9.128,15.552,6.661,77.994,4.076,11.263,1.712,2933.880,866.432,62.632,40.187,314.242,697.294,7.942,1.502,2011,19.137,15.203,2.335,0.295,-35.837,121.897,-81.083
Cliente_98,3124.624,7.033,18.808,9.537,63.972,9.829,17.730,2.779,3763.979,462.263,91.993,62.236,660.247,382.108,8.268,5.370,2008,6.508,15.676,1.972,0.123,-32.347,-42.126,-35.052
Cliente_98,648.535,7.713,26.530,1.419,83.338,1.394,21.566,0.735,3751.072,551.602,63.032,44.594,111.535,695.072,2.864,1.442,2009,59.778,3.409,18.690,0.147,-29.252,523.185,-49.643
Cliente_98,117.141,5.625,4.986,4.849,99.872,3.291,11.130,0.658,8651.974,97.801,94.771,93.101,614.083,351.910,3.829,6.347,2015,30.351,5.915,1.028,0.011,-1.763,-42.693,65.741
Cliente_98,5608.771,7.513,8.497,3.610,88.582,6.007,32.689,3.670,7855.386,80.540,55.046,38.735,722.659,71.313,4.697,6.862,2004,14.747,11.227,2.354,0.010,-29.631,-90.132,46.089
Cliente_98,1022.995,7.869,14.906,12.531,74.326,1.850,26.083,3.993,7405.860,271.599,62.030,31.923,679.844,79.528,7.384,3.710,2008,40.186,15.307,1.190,0.037,-48.537,-88.302,-49.755
Cliente_98,1424.255,8.947,29.727,9.004,19.716,3.992,12.527,1.626,5567.967,517.455,54.302,89.360,59.529,683.083,2.132,2.223,2003,4.939,12.979,3.301,0.093,64.561,1047.470,4.274
Cliente_98,9812.282,6.110,22.834,11.472,29.201,8.471,40.224,4.580,4349.645,995.281,80.672,9.939,687.765,62.805,5.632,5.773,2019,3.447,11.387,1.990,0.229,-87.679,-90.868,2.506
Cliente_99,4975.537,6.700,4.795,1.286,25.742,6.519,33.552,6.269,673.648,148.127,73.220,13.664,944.628,194.356,9.850,2.725,2017,3.948,18.684,3.729,0.220,-81.339,-79.425,-72.337
Cliente_99,500.973,9.462,25.854,6.249,36.470,4.511,49.279,8.894,7840.598,111.797,86.773,67.503,255.210,934.720,5.057,8.493,2016,8.084,18.048,4.137,0.014,-22.208,266.255,67.962
Cliente_99,7891.990,7.856,11.716,5.343,96.695,1.933,29.248,5.466,9623.200,165.459,53.697,69.777,653.168,984.741,9.111,5.850,2020,50.026,18.689,2.193,0.017,29.946,50.764,-35.788
Cliente_99,2622.046,8.913,24.169,9.319,81.837,2.592,29.781,1.844,8267.189,204.687,46.659,24.024,285.922,286.180,4.583,7.166,2012,31.574,6.191,2.593,0.025,-48.513,0.090,56.345
Cliente_99,144.536,6.543,26.401,3.819,48.536,7.382,32.353,1.153,2550.044,251.977,35.685,33.106,467.757,537.730,2.857,8.377,2001,6.575,3.563,6.913,0.099,-7.229,14.959,193.253
Cliente_99,7905.239,6.595,23.715,1.279,89.322,1.899,17.835,2.612,7147.867,735.680,82.081,26.069,740.028,765.585,6.980,9.080,2000,47.031,14.647,18.547,0.103,-68.240,3.454,30.072
Cliente_99,3108.110,6.104,25.774,10.574,72.455,4.353,13.165,2.114,1944.425,884.613,17.712,79.895,870.000,731.241,6.806,4.183,2017,16.647,16.058,2.437,0.455,351.088,-15.949,-38.541
Cliente_99,4236.483,8.906,6.345,10.291,52.655,9.752,33.114,5.696,3866.743,342.808,98.357,98.015,845.664,491.762,7.107,1.114,2000,5.400,17.202,0.617,0.089,-0.348,-41.849,-84.331
Cliente_99,3642.511,9.026,13.143,2.824,46.111,5.530,45.299,5.949,9943.305,430.654,94.851,27.567,77.627,940.145,2.497,5.886,2003,8.338,13.133,4.654,0.043,-70.936,1111.104,135.707
Cliente_99,7562.907,5.144,21.317,3.208,78.743,9.609,24.335,2.208,9788.630,696.738,18.308,4.112,140.804,733.706,2.527,8.211,2015,8.195,9.075,6.646,0.071,-77.539,421.084,224.859
Cliente_100,3250.672,8.500,29.678,10.482,38.845,6.214,19.302,2.235,9029.491,31.053,21.997,38.561,548.193,244.725,3.834,7.764,2022,6.252,11.578,2.831,0.003,75.300,-55.358,102.526
Cliente_100,5453.641,8.172,9.087,7.389,67.928,9.894,42.409,2.248,461.726,920.031,15.425,5.486,818.012,943.462,4.678,9.244,2004,6.866,5.301,1.230,1.993,-64.436,15.336,97.605
Cliente_100,8297.605,5.519,8.377,9.483,21.100,5.749,44.474,4.243,4329.076,157.959,5.433,3.950,190.161,590.043,9.842,1.032,2015,3.670,9.541,0.883,0.036,-27.297,210.285,-89.519
Cliente_100,2668.387,5.346,20.431,7.030,58.297,7.988,49.460,5.395,8968.971,881.682,12.580,84.286,384.332,755.362,3.848,8.356,2003,7.298,10.908,2.906,0.098,569.985,96.539,117.187
Cliente_100,8938.049,9.363,11.424,11.872,96.431,8.963,31.618,1.748,3899.951,210.880,19.326,60.090,93.848,786.383,7.087,3.511,2008,10.759,5.527,0.962,0.054,210.922,737.936,-50.462
Cliente_100,3310.910,7.203,8.595,2.054,56.124,7.879,48.540,7.793,2687.457,173.230,18.397,86.916,62.650,277.087,1.879,3.965,2014,7.123,16.055,4.185,0.064,372.440,342.277,111.015
Cliente_100,2295.954,7.526,2.551,9.806,32.991,6.390,38.419,1.486,739.184,867.067,1.209,92.035,724.781,783.255,1.033,7.680,2021,5.163,3.868,0.260,1.173,7511.604,8.068,643.550
Cliente_100,3056.531,7.571,16.420,9.938,58.498,3.755,17.001,0.534,9049.966,924.230,7.240,67.997,897.843,766.668,7.600,4.413,2004,15.580,3.142,1.652,0.102,839.176,-14.610,-41.938
Cliente_100,358.603,5.335,24.764,13.700,44.740,9.868,15.288,2.030,3930.481,711.979,52.680,71.772,290.074,550.781,9.951,8.507,2008,4.534,13.275,1.808,0.181,36.241,89.876,-14.515
Cliente_100,9208.405,7.125,26.491,11.027,65.989,5.331,18.149,2.077,3710.314,557.489,46.670,13.049,320.005,139.114,5.113,3.983,2012,12.378,11.444,2.402,0.150,-72.041,-56.527,-22.113
